'ghtorrent_id','travis_id','slug','nr contributors','changesLastMonth','age_in_days','language','commit_passed','commit_failed','pr_passed','pr_failed','p_of_chi_test','residual_1_1','residual_1_2','residual_2_1','residual_2_2','odds_ratio','p_of_odds_ratio'
4798,237020,'opscode-cookbooks/apache2',29,24,722,'Ruby',28,29,21,13,'0,3406221755','-0,485970515','0,5249081491','0,6292277821','-0,6796436827','0,6029393677','0,2526118294'
4927,1399774,'collectionspace/application',12,11,771,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
5016,10121,'rails/activeresource',28,13,723,'Ruby',70,9,48,2,'NA','NA','NA','NA','NA','NA','NA'
5125,1128672,'rcbops-cookbooks/glance',21,17,702,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
5184,85214,'toastdriven/django-haystack',13,34,1862,'Python',0,55,0,27,'NA','NA','NA','NA','NA','NA','NA'
5210,132351,'square/okhttp',19,576,591,'Java',319,251,501,343,'0,2247767266','-0,6353653','0,7465126925','0,5221432848','-0,6134842262','0,8701799392','0,20528029'
5245,100399,'sferik/twitter',11,181,2212,'Ruby',109,23,651,131,'0,948024759','-0,0724757321','0,1610048826','0,0297766749','-0,0661489014','0,9492637939','0,8352812402'
5378,125039,'Bukkit/Bukkit',15,56,1159,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
5400,155445,'ooici/pyon',44,109,939,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
5465,1278036,'isenseDev/iSENSE-Hardware',11,114,811,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
5516,365717,'geoserver/geoserver',30,270,847,'Java',39,211,78,182,'0,0001691427','-2,4234151886','1,3222832031','2,3763541031','-1,2966053568','0,4327438172','0,0001068772'
5520,8424,'CocoaPods/Specs',440,4441,907,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
5556,1269957,'Sage-Bionetworks/SynapseWebClient',16,182,664,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
5591,21726,'puppetlabs/facter',195,202,1269,'Ruby',430,112,464,9,'8.65721909392305e-20','-2,168830411','5,8952424188','2,3216388743','-6,3106012824','0,0758093971',0
5626,10355,'sampsyo/beets',19,236,1305,'Python',329,43,778,43,'0,0001506456','-0,8710624538','3,1251716733','0,5863395451','-2,1036513848','0,4232537666','0,0001697314'
5640,616635,'arduino/Arduino',11,142,1266,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
6026,3723,'gitlabhq/gitlabhq',17,890,886,'Ruby',1217,1204,1915,1414,'5.68793129839005e-08','-2,800796196','3,0634271956','2,3884821779','-2,6124504419','0,7463867623','4.97649753627982e-08'
6413,51866,'twitter/commons',338,288,1101,'Java',17,162,48,356,'0,4833310849','-0,6619417752','0,2344831225','0,4406112922','-0,1560800594','0,7829345009','0,4061721616'
6468,270231,'ModeShape/modeshape',13,64,1149,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
6570,21762,'puppetlabs/hiera',178,36,1006,'Ruby',98,1,137,0,'NA','NA','NA','NA','NA','NA','NA'
6584,576,'Shopify/liquid',271,85,2128,'Ruby',170,56,272,87,'0,9597288462','-0,0578201191','0,1016534442','0,0458760458','-0,080654591','0,9703431871','0,8790229734'
6606,15713,'toastdriven/django-tastypie',14,22,1438,'Python',240,130,124,83,'0,2736934542','0,4310663639','-0,5635144102','-0,5763148702','0,7533914992','1,2355202917','0,2383889704'
6923,116721,'rightscale/rightscale_cookbooks',151,45,679,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
6966,1770550,'CeON/CoAnSys',12,48,594,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
6994,2773,'cucumber/gherkin',33,24,1647,'Ruby',78,61,177,64,'0,0008091123','-1,5817321257','2,2591653537','1,201245612','-1,7157219127','0,4634845084','0,000628771'
7058,2347,'pry/pry',14,238,1185,'Ruby',229,109,875,239,'6.35474259191028e-05','-1,7461045647','3,1100341825','0,9618027232','-1,7130929078','0,573865477','6.99709658343872e-05'
7233,2719,'sunspot/sunspot',14,19,1970,'Ruby',113,117,187,83,'7.20805711224249e-06','-2,1281413269','2,6064301757','1,9641855033','-2,4056261216','0,4296496145','4.91372069266749e-06'
7347,475806,'MarkUsProject/Markus',89,49,1257,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
7511,1269960,'Sage-Bionetworks/Synapse-Repository-Services',16,309,653,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
7537,289210,'kivy/kivy',11,370,1219,'Python',0,17,0,17,'NA','NA','NA','NA','NA','NA','NA'
7588,1393053,'OpenMDAO/OpenMDAO-Framework',15,201,983,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
7608,,'reddit/reddit',15,244,2087,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
7698,1024,'datamapper/do',11,11,1865,'Ruby',6,8,40,36,'0,702895704','-0,4319854814','0,4416942326','0,1854071049','-0,189574077','0,6817141738','0,5194329923'
7894,484,'RubyMoney/money',65,31,1952,'Ruby',157,30,312,30,'0,017422547','-0,6826811199','1,9086605114','0,5048073185','-1,4113555605','0,5039397963','0,014012754'
8127,60356,'matplotlib/matplotlib',20,185,1111,'Python',1059,1165,547,493,'0,0089561599','-1,066636861','1,0497771015','1,5597942312','-1,5351393964','0,8193476769','0,0080576671'
8131,255242,'jclouds/jclouds',24,170,1500,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
8381,1388728,'nuxeo/nuxeo-core',22,101,812,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
8612,245037,'jboss-switchyard/components',11,31,1184,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
8703,11186,'codeforamerica/brigade',104,36,762,'Ruby',166,18,351,114,'4.22989866218954e-05','1,6043561054','-3,1751122042','-1,0092138603','1,9972917694','2,9710205525','1.08786743167055e-05'
9095,12038,'holderdeord/hdo-site',24,139,698,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
9126,14857,'racker/rackspace-monitoring',136,16,853,'Python',49,8,116,16,'0,9007843188','-0,1080070713','0,2831969302','0,0709745508','-0,1860968421','0,8385592698','0,7105174103'
9241,10386,'tangentlabs/django-oscar',57,374,1184,'Python',657,223,1546,470,'0,2589903291','-0,4800300511','0,8558724706','0,3171498412','-0,5654642195','0,8954744105','0,2405309523'
9354,782366,'freenet/fred-staging',14,27,1776,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
9427,2286,'spree/spree',12,629,2187,'Ruby',132,402,1097,2282,'0,0004099741','-2,7581156419','1,8663674729','1,0964504342','-0,7419483777','0,6836085496','0,0002714483'
9615,367056,'forge/core',11,455,1046,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
9774,2794,'podio/podio-rb',12,14,1218,'Ruby',0,0,476,79,'NA','NA','NA','NA','NA','NA','NA'
9793,77015,'sympy/sympy',21,301,1406,'Python',2962,2147,814,77,'1.70785388366128e-80','-4,4664774201','5,8198761689','10,6953313057','-13,9361510046','0,1307530889',0
9807,381400,'exoplatform/social',17,39,701,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
9840,20769,'mongodb/mongo-java-driver',12,178,1876,'Java',85,11,451,81,'0,4214163182','0,3384599099','-0,8169504487','-0,1437762112','0,3470367887','1,3719009493','0,3435556247'
10083,381409,'exoplatform/platform',16,49,700,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
10182,381369,'exoplatform/exogtn',15,12,1182,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
10252,85511,'dimagi/commcare-hq',20,3779,1701,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
10269,953207,'eucalyptus/eucalyptus',13,266,1017,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
10384,381407,'exoplatform/ecms',17,83,700,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
10412,99,'intridea/omniauth',14,22,1437,'Ruby',26,7,202,167,'0,0128597076','1,6835795909','-1,9271985124','-0,5034744536','0,5763286887','3,015236932','0,0067807942'
10646,237035,'opscode-cookbooks/chef-client',31,47,722,'Ruby',0,2,0,3,'NA','NA','NA','NA','NA','NA','NA'
10667,99415,'hasgeek/flask-lastuser',10,13,1021,'Python',0,0,72,10,'NA','NA','NA','NA','NA','NA','NA'
10882,96210,'pivotal/projectmonitor',19,35,689,'Ruby',18,21,443,96,'1.96994395934227e-07','-2,3498273362','4,6643752643','0,6320826545','-1,2546754621','0,1867617122','1.60015162498084e-06'
11108,1269965,'Sage-Bionetworks/Synapse-Stack-Builder',13,13,597,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
11124,1189,'mbleigh/acts-as-taggable-on',13,24,2176,'Ruby',133,39,134,39,1,'-0,0097979497','0,0181277346','0,0097695909','-0,0180752664','0,9925628989','0,9769379103'
11321,16300,'travis-ci/travis-ci.github.com',47,21,992,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
11379,26161,'alphagov/smart-answers',118,383,862,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
11602,16299,'travis-ci/travis-cookbooks',21,54,1003,'Ruby',87,7,249,22,1,'0,0503635242','-0,1714299713','-0,029661656','0,1009638804','1,0822321266','0,8615973911'
11638,50396,'rtfd/readthedocs.org',11,289,1298,'Python',145,32,589,123,'0,8874274903','-0,094259233','0,2051190907','0,0469970435','-0,102271051','0,943487234','0,7918459197'
11644,237105,'opscode-cookbooks/rabbitmq',26,29,722,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
11959,17529,'rails/strong_parameters',25,11,723,'Ruby',47,72,16,26,1,'0,06371495','-0,05108561','-0,107248242','0,0859898951','1,0576282087','0,8799444124'
12031,1138,'rubinius/rubinius',108,189,2245,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
12106,881682,'rcbops/chef-cookbooks',39,141,860,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
12132,11194,'svenfuchs/rails-i18n',10,41,2044,'Ruby',123,33,178,11,'4.36250638976892e-05','-1,123257721','2,9378953516','1,0204948318','-2,6691176624','0,2333659408','2.26921038969374e-05'
12258,28,'plataformatec/devise',27,71,1632,'Ruby',216,99,621,171,'0,0007752163','-1,4365998973','2,5293951295','0,9060006665','-1,5951787811','0,6008710888','0,0007279518'
12333,806876,'droolsjbpm/drools',39,270,1112,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
12392,12665,'collective/collective.developermanual',409,69,972,'Python',29,21,430,222,'0,3247846041','-0,6457658822','0,887520314','0,1788283216','-0,2457760196','0,7119211622','0,2614771664'
12455,55600,'k9mail/k-9',19,66,1126,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
12747,407,'gregbell/active_admin',10,136,1421,'Ruby',941,453,822,193,'2.32250158505479e-13','-2,4791079261','4,0954849187','2,905318835','-4,7995851038','0,4880512438','8.5265128291212e-14'
12841,231191,'naparuba/shinken',23,176,1199,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
12885,1140,'sferik/rails_admin',12,52,1313,'Ruby',155,149,509,442,'0,4807804045','-0,460596385','0,4882146692','0,260415637','-0,2760306815','0,9033921218','0,4415446479'
13001,510510,'osmandapp/Osmand',10,121,1146,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
13021,3257,'thoughtbot/suspenders',80,132,1392,'Ruby',163,88,293,180,'0,4755435594','0,3906368301','-0,5095516491','-0,2845636859','0,3711884908','1,1372090731','0,4289974218'
13116,1577951,'dmwm/WMCore',24,108,906,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
13573,738643,'bndtools/bnd',10,223,1424,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
13718,31562,'caelum/vraptor',21,32,1813,'Java',113,22,134,8,'0,0077931923','-0,6725516555','1,9298053023','0,6557651882','-1,881638573','0,3114951413','0,0045398066'
13860,4231,'ruby/ruby',21,719,1468,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
13915,235146,'kevinweil/elephant-bird',10,11,1442,'Java',76,46,50,23,'0,4707412032','-0,3188280949','0,4308412838','0,4121687579','-0,5569751211','0,7625348021','0,3872985618'
14398,806873,'droolsjbpm/guvnor',53,72,1119,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
14642,663845,'DIRACGrid/DIRAC',24,201,1065,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
14901,1224415,'autotest/autotest',25,44,899,'Python',0,40,0,37,'NA','NA','NA','NA','NA','NA','NA'
14915,59,'travis-ci/travis-ci',41,13,1102,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
15664,85501,'caktus/django-timepiece',10,21,885,'Python',90,6,195,38,'0,0239061816','0,7499400072','-1,9086338171','-0,4813757171','1,2251246281','2,8558694786','0,0117407168'
15806,367042,'weld/core',21,144,1309,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
15841,92,'plataformatec/simple_form',27,12,1529,'Ruby',201,23,528,94,'0,091385358','0,5742894234','-1,4335130512','-0,3446352015','0,8602614626','1,5477407808','0,0683849201'
15985,338435,'gem/oq-engine',30,344,1347,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
16166,33,'guard/guard',12,55,1312,'Ruby',139,75,518,289,'0,8985960844','0,1102555284','-0,1481263659','-0,0567767455','0,0762785603','1,0331900897','0,8393415166'
16282,285566,'tablexi/nucore-open',27,168,1098,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
16401,1388736,'nuxeo/nuxeo-webengine',22,11,812,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
16640,9876,'mozilla-services/mozservices',11,21,869,'Python',0,0,0,1,'NA','NA','NA','NA','NA','NA','NA'
16719,8236,'BaseXdb/basex',14,148,1114,'Java',0,0,313,43,'NA','NA','NA','NA','NA','NA','NA'
16948,,'BroadleafCommerce/BroadleafCommerce',12,461,818,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
16968,8326,'crowdint/rails3-jquery-autocomplete',33,10,1329,'Ruby',48,10,42,5,'0,4958437953','-0,2431322695','0,5955500004','0,270089482','-0,6615814157','0,5821303243','0,3557637098'
17032,,'Silverpeas/Silverpeas-Core',11,155,1130,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
17042,,'Silverpeas/Silverpeas-Components',11,58,1130,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
17196,11171,'basho/riak-python-client',15,27,1420,'Python',68,98,106,131,'0,5168327775','-0,4337909869','0,3781267545','0,3630449459','-0,3164588738','0,8581290535','0,4556321041'
17307,313359,'aptana/studio3-rcp',18,19,1603,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
17345,245042,'jboss-switchyard/tools',11,23,921,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
17473,50926,'plone/Products.CMFPlone',234,161,893,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
17589,2118,'thoughtbot/shoulda-matchers',84,237,1177,'Ruby',366,158,378,256,'0,0003818416','1,5988757824','-2,143389119','-1,4535692903','1,9485970297','1,5677931625','0,00029662'
17635,1278037,'isenseDev/rSENSE',10,240,582,'Ruby',499,78,438,29,'0,0001641261','-0,8289034163','2,4529112561','0,9213685752','-2,7265364153','0,4253100853','8.51846044247484e-05'
17735,2460,'fatfreecrm/fat_free_crm',11,81,1927,'Ruby',40,44,520,613,'0,8475058516','0,2167528928','-0,2001134278','-0,0590186934','0,0544880065','1,0719872372','0,7596958399'
17919,54335,'spree/spree_i18n',34,91,1278,'Ruby',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
18159,73890,'jenkinsci/warnings-plugin',301,22,1178,'Java',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
18170,16034,'shoes/shoes4',19,112,651,'Ruby',339,66,702,69,'0,0002529508','-1,0302812772','2,8609764845','0,7467171574','-2,0735504712','0,5051519844','0,0002449835'
18217,26191,'mozilla/zamboni',30,747,1595,'Python',0,0,0,0,'NA','NA','NA','NA','NA','NA','NA'
18260,6230,'adhearsion/adhearsion',10,81,1409,'Ruby',62,79,261,572,'0,0043534843','2,2288965192','-1,5700036891','-0,9170161021','0,6459333804','1,7196822867','0,003866293'
18716,2221,'rubygems/rubygems',13,165,1420,'Ruby',151,133,847,332,'2.03040308445314e-09','-3,0701911754','4,4978421842','1,5068418953','-2,2075293212','0,4452831841','3.25441329440679e-09'
